time,ton,thrust,mfr,vl,anomaly_code
2021-08-22 08:00:07.280,1,1.310539064565437,1451.3728716773016,0.0,
2021-08-22 08:00:07.290,1,1.1057077622535498,1465.475176166174,0.0,
2021-08-22 08:00:07.300,1,1.337792696242516,1461.89826795431,0.0,
2021-08-22 08:00:07.310,1,1.2890273118204527,1472.9103256521732,0.0,
2021-08-22 08:00:07.320,1,1.2668328430707778,1460.0529269847445,0.0,
2021-08-22 08:00:07.330,1,1.2125661630293667,1465.5515844178774,0.0,
2021-08-22 08:00:07.340,1,1.0552017732098455,1467.1873797453982,0.0,
2021-08-22 08:00:07.350,1,1.1054811232019284,1463.9561161912252,0.0,
2021-08-22 08:00:07.360,1,1.137585893655813,1464.4695576537888,0.0,
2021-08-22 08:00:07.370,1,1.027068788555065,1479.0252084829776,0.0,
2021-08-22 08:00:07.380,1,1.1871606702871154,1470.0983190762925,0.0,
2021-08-22 08:00:07.390,1,1.2426277818637124,1461.8670140451254,0.0,
2021-08-22 08:00:07.400,1,1.0586639252249612,1459.8675139516351,0.0,
2021-08-22 08:00:07.410,1,1.2014487821207638,1471.2308350079425,0.0,
2021-08-22 08:00:07.420,1,1.150302540231227,1468.8768627681925,0.0,
2021-08-22 08:00:07.430,1,1.364261819416654,1476.5742840498788,0.0,
2021-08-22 08:00:07.440,1,1.0855853035621723,1453.4623101191908,0.0,
2021-08-22 08:00:07.450,1,1.0164353913114246,1480.8279783062078,0.0,
2021-08-22 08:00:07.460,1,1.1785711584826757,1465.7850934974535,0.0,
2021-08-22 08:00:07.470,1,0.970832437731352,1472.9438148391157,0.0,
2021-08-22 08:00:07.480,1,1.3455397814149943,1467.9490964675986,0.0,
2021-08-22 08:00:07.490,1,1.091375173847154,1471.9421609047993,0.0,
2021-08-22 08:00:07.500,1,1.24402833112795,1474.236466205107,0.0,
2021-08-22 08:00:07.510,1,1.3659121899408315,1461.5952706687156,0.0,
2021-08-22 08:00:07.520,1,1.3823142307958425,1473.595154861868,0.0,
2021-08-22 08:00:07.530,1,1.0321508138940056,1473.0192049423886,0.0,
2021-08-22 08:00:07.540,1,1.2524039006435967,1464.6600593627186,0.0,
2021-08-22 08:00:07.550,1,1.1160072352764645,1480.0660754562216,0.0,
2021-08-22 08:00:07.560,1,0.9224615657030788,1475.0873556762963,0.0,
2021-08-22 08:00:07.570,1,1.3313104765194566,1471.0490224349726,0.0,
2021-08-22 08:00:07.580,1,0.9399280428364082,1477.8041857007931,0.0,
2021-08-22 08:00:07.590,1,0.9460927841289388,1467.9595021568716,0.0,
2021-08-22 08:00:07.600,1,1.0101622758088662,1468.9545558506852,0.0,
2021-08-22 08:00:07.610,1,1.0144677677923872,1466.1868968858246,0.0,
2021-08-22 08:00:07.620,1,1.1419108790703996,1456.2665285511234,0.0,
2021-08-22 08:00:07.630,1,1.0027224888988897,1468.6638753379495,0.0,
2021-08-22 08:00:07.640,1,1.2282113303397644,1456.6763240154553,0.0,
2021-08-22 08:00:07.650,1,1.3152325968877534,1443.730813318359,0.0,
2021-08-22 08:00:07.660,1,1.1462487937847232,1465.3459070660133,0.0,
2021-08-22 08:00:07.670,1,1.3118839721844349,1445.4613391555145,0.0,
2021-08-22 08:00:07.680,1,1.2916268419217527,1453.8770195572226,0.0,
2021-08-22 08:00:07.690,1,1.2616972466967815,1450.1862456138745,0.0,
2021-08-22 08:00:07.700,1,1.3604963511886934,1467.472356469284,0.0,
2021-08-22 08:00:07.710,1,1.0064925730961296,1449.8008965716358,0.0,
2021-08-22 08:00:07.720,1,1.2535048557690869,1439.2226792425565,0.0,
2021-08-22 08:00:07.730,1,1.2388196003304628,1451.294372959336,0.0,
2021-08-22 08:00:07.740,1,1.3337455652954884,1443.7011042112194,0.0,
2021-08-22 08:00:07.750,1,0.9259650965966172,1432.0617324265954,0.0,
2021-08-22 08:00:07.760,1,1.2865854700046415,1429.9308433217886,0.0,
2021-08-22 08:00:07.770,1,1.0649661784742934,1436.6991906763833,0.0,
2021-08-22 08:00:07.780,1,1.1473361732798062,1444.9764800862802,0.0,
2021-08-22 08:00:07.790,1,1.238593264232532,1437.37292135477,0.0,
2021-08-22 08:00:07.800,1,1.1030795256408552,1417.8483922275007,0.0,
2021-08-22 08:00:07.810,1,1.1408916757588443,1428.3305728307755,0.0,
2021-08-22 08:00:07.820,1,1.2302427166962344,1409.042400316999,0.0,
2021-08-22 08:00:07.830,1,1.2754272478614568,1434.8970825484726,0.0,
2021-08-22 08:00:07.840,1,1.08753503058806,1425.7822093147727,0.0,
2021-08-22 08:00:07.850,1,1.0260350959658773,1435.7851218444534,0.0,
2021-08-22 08:00:07.860,1,1.5185797674627832,1431.8587392671964,0.0,
2021-08-22 08:00:07.870,1,1.2131109119408994,1422.2137098218332,0.0,
2021-08-22 08:00:07.880,1,1.1554460832707016,1423.9766195683897,0.0,
2021-08-22 08:00:07.890,1,1.4717244744843567,1430.0235112568992,0.0,
2021-08-22 08:00:07.900,1,1.1729272169702143,1414.7302035005496,0.0,
2021-08-22 08:00:07.910,1,1.5554025120538215,1421.258278976847,0.0,
2021-08-22 08:00:07.920,1,1.4678637120259388,1425.904683682881,0.0,
2021-08-22 08:00:07.930,1,1.297324613791465,1429.73934667505,0.0,
2021-08-22 08:00:07.940,1,1.5548227692382557,1421.8612344789804,0.0,
2021-08-22 08:00:07.950,1,1.3077042720301055,1415.6708545929791,0.0,
2021-08-22 08:00:07.960,1,1.203053181346296,1416.9381306838998,0.0,
2021-08-22 08:00:07.970,1,1.336831122786249,1420.0381603997696,0.0,
2021-08-22 08:00:07.980,1,1.5882457629293354,1431.219930758519,0.0,
2021-08-22 08:00:07.990,1,1.3129379836746862,1427.6294700857181,0.0,
2021-08-22 08:00:08.000,1,1.1595634568589568,1435.3328272256867,0.0,
2021-08-22 08:00:08.010,1,1.5155942697763929,1424.0882390422253,0.0,
2021-08-22 08:00:08.020,1,1.7041246559288548,1424.273815523332,0.0,
2021-08-22 08:00:08.030,1,1.5405775587927208,1411.8382566591931,0.0,
2021-08-22 08:00:08.040,1,1.5949055346057783,1425.425676149097,0.0,
2021-08-22 08:00:08.050,1,1.3321803817879436,1437.2808224097955,0.0,
2021-08-22 08:00:08.060,1,1.5185717769000089,1424.1737864699694,0.0,
2021-08-22 08:00:08.070,1,1.656253556228221,1439.6457331089914,0.0,
2021-08-22 08:00:08.080,1,1.5990746583537458,1439.3346094627618,0.0,
2021-08-22 08:00:08.090,1,1.2920498018538729,1434.8580222738296,0.0,
2021-08-22 08:00:08.100,1,1.263756941886622,1434.943342059419,0.0,
2021-08-22 08:00:08.110,1,1.7007945974697911,1440.7384277457516,0.0,
2021-08-22 08:00:08.120,1,1.519983739964916,1433.1903506389954,0.0,
2021-08-22 08:00:08.130,1,1.3425473882952723,1425.6321213944486,0.0,
2021-08-22 08:00:08.140,1,1.4870143313278588,1434.4179858660175,0.0,
2021-08-22 08:00:08.150,1,1.3146159842917966,1446.2219340776776,0.0,
2021-08-22 08:00:08.160,1,1.3142738023180704,1437.3442423869215,0.0,
2021-08-22 08:00:08.170,1,1.6861724321349163,1444.0752847388474,0.0,
2021-08-22 08:00:08.180,1,1.4078811052609388,1442.2063815405786,0.0,
2021-08-22 08:00:08.190,1,1.3305838427627672,1460.903363034011,0.0,
2021-08-22 08:00:08.200,1,1.5676106470377549,1450.5039929276322,0.0,
2021-08-22 08:00:08.210,1,1.1722816560748217,1447.030348259873,0.0,
2021-08-22 08:00:08.220,1,1.4628411085419446,1440.7917230293897,0.0,
2021-08-22 08:00:08.230,1,1.4404345903744522,1439.6132035334756,0.0,
2021-08-22 08:00:08.240,1,1.404949173908661,1450.2229206977152,0.0,
2021-08-22 08:00:08.250,1,1.5326385733943957,1446.4728977753116,0.0,
2021-08-22 08:00:08.260,1,1.1145241473266083,1435.0089323046172,0.0,
2021-08-22 08:00:08.270,1,1.45903907447008,1442.1341839944919,0.0,
2021-08-22 08:00:08.280,1,1.1673888831118726,1451.1217448149305,0.0,
2021-08-22 08:00:08.290,1,1.5653838993472065,1445.7259452247727,0.0,
2021-08-22 08:00:08.300,1,1.0903358659763984,1456.0353836578636,0.0,
2021-08-22 08:00:08.310,1,1.468058922853391,1462.1765662117066,0.0,
2021-08-22 08:00:08.320,1,1.090270665767472,1447.9045214742553,0.0,
2021-08-22 08:00:08.330,1,1.4534211424935195,1450.29301419914,0.0,
2021-08-22 08:00:08.340,1,1.4242841482534745,1467.6874605754294,0.0,
2021-08-22 08:00:08.350,1,1.4321624907082346,1444.5800012587767,0.0,
2021-08-22 08:00:08.360,1,1.0759733730277523,1441.6299693002288,0.0,
2021-08-22 08:00:08.370,1,1.2578296726396645,1448.4503577460882,0.0,
2021-08-22 08:00:08.380,1,1.362551096518285,1448.6794636210418,0.0,
2021-08-22 08:00:08.390,1,1.1687750989824108,1449.9450648726013,0.0,
2021-08-22 08:00:08.400,1,1.3843115972200042,1454.8118059433655,0.0,
2021-08-22 08:00:08.410,1,1.4262507516454574,1446.4759134574854,0.0,
2021-08-22 08:00:08.420,1,1.1185247583722044,1436.0355469549634,0.0,
2021-08-22 08:00:08.430,1,1.4798422445637358,1450.7853455492386,0.0,
2021-08-22 08:00:08.440,1,1.5208813856107566,1439.0931220847513,0.0,
2021-08-22 08:00:08.450,1,1.3502001866484643,1438.8839983331225,0.0,
2021-08-22 08:00:08.460,1,1.5591869869339836,1445.1624953793078,0.0,
2021-08-22 08:00:08.470,1,1.3345291081652595,1443.2719550088214,0.0,
2021-08-22 08:00:08.480,1,1.4329962214038734,1433.0829467447782,0.0,
2021-08-22 08:00:08.490,1,1.2341855317783867,1433.4441450830234,0.0,
2021-08-22 08:00:08.500,1,1.197814443148422,1437.014418899328,0.0,
2021-08-22 08:00:08.510,1,1.516165040018156,1442.839246177047,0.0,
2021-08-22 08:00:08.520,1,1.5477804213172246,1451.2058781975988,0.0,
2021-08-22 08:00:08.530,1,1.4964137395463075,1438.346577265107,0.0,
2021-08-22 08:00:08.540,1,1.5029954286818392,1442.2689897857742,0.0,
2021-08-22 08:00:08.550,1,1.527801310863074,1431.716956044863,0.0,
2021-08-22 08:00:08.560,1,1.1186349156009,1425.0911047757252,0.0,
2021-08-22 08:00:08.570,1,1.4263684786133477,1429.7401041357584,0.0,
2021-08-22 08:00:08.580,1,1.4974254270484215,1435.2644721972622,0.0,
2021-08-22 08:00:08.590,1,1.5915658307800782,1430.6534762317306,0.0,
2021-08-22 08:00:08.600,1,1.1483687675975862,1430.3321279101388,0.0,
2021-08-22 08:00:08.610,1,1.3484833018457174,1445.4161046361105,0.0,
2021-08-22 08:00:08.620,1,1.2427120532950815,1425.87160774,0.0,
2021-08-22 08:00:08.630,1,1.2777853795776248,1439.25829201898,0.0,
2021-08-22 08:00:08.640,1,1.7290723002407509,1429.6840149176153,0.0,
2021-08-22 08:00:08.650,1,1.1975379291604236,1435.3939708661114,0.0,
2021-08-22 08:00:08.660,1,1.487889812545642,1420.5218380421884,0.0,
2021-08-22 08:00:08.670,1,1.3880802364883025,1431.952943022485,0.0,
2021-08-22 08:00:08.680,1,1.752377026074962,1442.6143113720416,0.0,
2021-08-22 08:00:08.690,1,1.292040898792276,1445.3748733529699,0.0,
2021-08-22 08:00:08.700,1,1.7594726847535465,1418.8549381734595,0.0,
2021-08-22 08:00:08.710,1,1.7306099439379952,1442.6568263381878,0.0,
2021-08-22 08:00:08.720,1,1.8491826495709305,1432.9582771270052,0.0,
2021-08-22 08:00:08.730,1,1.5788566446776269,1435.0671534416022,0.0,
2021-08-22 08:00:08.740,1,1.7374194301492174,1434.9064523584198,0.0,
2021-08-22 08:00:08.750,1,1.845393042266276,1446.4094649256979,0.0,
2021-08-22 08:00:08.760,1,1.3548598101952585,1457.823151366997,0.0,
2021-08-22 08:00:08.770,1,1.8219575493342384,1435.0623699626813,0.0,
2021-08-22 08:00:08.780,1,1.727487458147305,1441.91449042905,0.0,
2021-08-22 08:00:08.790,1,1.6242292674553784,1439.1937864190231,0.0,
2021-08-22 08:00:08.800,1,1.724492439433011,1453.1856482924381,0.0,
2021-08-22 08:00:08.810,1,1.7964549504719942,1449.746216810117,0.0,
2021-08-22 08:00:08.820,1,1.4103855177428233,1457.7956901008927,0.0,
2021-08-22 08:00:08.830,1,1.6482179727524593,1447.2688634277426,0.0,
2021-08-22 08:00:08.840,1,1.6419469493983818,1452.6345744086716,0.0,
2021-08-22 08:00:08.850,1,1.2565685565064175,1444.3447938916765,0.0,
2021-08-22 08:00:08.860,1,1.485669319384644,1461.5152482093067,0.0,
2021-08-22 08:00:08.870,1,1.5347322588738224,1457.3802271753007,0.0,
2021-08-22 08:00:08.880,1,1.70437465893394,1446.5961452354406,0.0,
2021-08-22 08:00:08.890,1,1.2244528731402071,1454.044137494416,0.0,
2021-08-22 08:00:08.900,1,1.4549783799369402,1468.0250011137432,0.0,
2021-08-22 08:00:08.910,1,1.5854300394155016,1468.4100031407845,0.0,
2021-08-22 08:00:08.920,1,1.2879260620199138,1459.5826270740936,0.0,
2021-08-22 08:00:08.930,1,1.5334009724757631,1464.1015573017748,0.0,
2021-08-22 08:00:08.940,1,1.3195865947861058,1463.270486442474,0.0,
2021-08-22 08:00:08.950,1,1.2701419683488555,1465.7708923615755,0.0,
2021-08-22 08:00:08.960,1,1.572492785613531,1461.7495333439404,0.0,
2021-08-22 08:00:08.970,1,1.1785495418881489,1474.062619055283,0.0,
2021-08-22 08:00:08.980,1,1.3758994473281527,1467.8683735479997,0.0,
2021-08-22 08:00:08.990,1,1.2731249563747606,1460.6642922144727,0.0,
2021-08-22 08:00:09.000,1,1.2091415319191754,1471.3624960216318,0.0,
2021-08-22 08:00:09.010,1,1.2249645823459638,1471.8623444225113,0.0,
2021-08-22 08:00:09.020,1,1.3669333746797403,1451.195493454897,0.0,
2021-08-22 08:00:09.030,1,1.5277916793075172,1464.9472846037818,0.0,
2021-08-22 08:00:09.040,1,1.191437135767802,1458.6673102050129,0.0,
2021-08-22 08:00:09.050,1,1.1687199875443055,1453.80581823653,0.0,
2021-08-22 08:00:09.060,1,1.1248414132857294,1464.1868816689544,0.0,
2021-08-22 08:00:09.070,1,1.4800210071011826,1472.0507304169025,0.0,
2021-08-22 08:00:09.080,1,1.5816103070792702,1471.9558260924764,0.0,
2021-08-22 08:00:09.090,1,1.5647654166670029,1445.5277582346412,0.0,
2021-08-22 08:00:09.100,1,1.4869382832656677,1456.2959606530205,0.0,
2021-08-22 08:00:09.110,1,1.5622340130668078,1455.910818682515,0.0,
2021-08-22 08:00:09.120,1,1.3757082016516309,1466.3114813729926,0.0,
2021-08-22 08:00:09.130,1,1.1896005592263823,1470.941238006794,0.0,
2021-08-22 08:00:09.140,1,1.3603298780658388,1466.1466716980246,0.0,
2021-08-22 08:00:09.150,1,1.4792836885825544,1463.3647977599412,0.0,
2021-08-22 08:00:09.160,1,1.0635503807642908,1455.6458656348636,0.0,
2021-08-22 08:00:09.170,1,1.4453379248292422,1447.915105797334,0.0,
2021-08-22 08:00:09.180,1,1.3925524321051508,1432.581849662664,0.0,
2021-08-22 08:00:09.190,1,1.2542974241752367,1454.712283093584,0.0,
2021-08-22 08:00:09.200,1,1.1506941789058696,1456.6243655291873,0.0,
2021-08-22 08:00:09.210,1,1.2715160768778118,1461.7714431793909,0.0,
2021-08-22 08:00:09.220,1,1.2187891683024277,1434.6439548537244,0.0,
2021-08-22 08:00:09.230,1,1.2439421986611672,1437.2632267830766,0.0,
2021-08-22 08:00:09.240,1,1.5176355708725011,1436.3630710568298,0.0,
2021-08-22 08:00:09.250,1,1.587589705633231,1436.7787726727242,0.0,
2021-08-22 08:00:09.260,1,1.1963002932767486,1441.4893749180774,0.0,
2021-08-22 08:00:09.270,1,1.4005470459051923,1429.9164744946634,0.0,
2021-08-22 08:00:09.280,1,1.6425528059692585,1438.399608490365,0.0,
2021-08-22 08:00:09.290,1,1.52476416279974,1432.0213791022559,0.0,
2021-08-22 08:00:09.300,1,1.3089053667446715,1437.1846666719007,0.0,
2021-08-22 08:00:09.310,1,1.5889785965612184,1437.9930761666544,0.0,
2021-08-22 08:00:09.320,1,1.1761628604621193,1438.9217864334742,0.0,
2021-08-22 08:00:09.330,1,1.514093048485362,1420.7327384604569,0.0,
2021-08-22 08:00:09.340,1,1.7100799787262946,1431.8738701511304,0.0,
2021-08-22 08:00:09.350,1,1.2664073302652734,1429.2027807785846,0.0,
2021-08-22 08:00:09.360,1,1.2439814638340594,1433.7864680787168,0.0,
2021-08-22 08:00:09.370,1,1.5422406138432467,1425.418755092521,0.0,
2021-08-22 08:00:09.380,1,1.1868428305132452,1434.6030240912976,0.0,
2021-08-22 08:00:09.390,1,1.7481170507033954,1437.5279773150442,0.0,
2021-08-22 08:00:09.400,1,1.1801311775028072,1423.4798419149893,0.0,
2021-08-22 08:00:09.410,1,1.5133714299402476,1424.478505919589,0.0,
2021-08-22 08:00:09.420,1,1.2452786077011095,1436.7875292582246,0.0,
2021-08-22 08:00:09.430,1,1.2343510138281764,1417.6046725926492,0.0,
2021-08-22 08:00:09.440,1,1.6856343879239026,1423.1544664466073,0.0,
2021-08-22 08:00:09.450,1,1.5109032092410402,1429.200170578903,0.0,
2021-08-22 08:00:09.460,1,1.4230110999315435,1436.993275883544,0.0,
2021-08-22 08:00:09.470,1,1.6496524083350277,1430.448716361304,0.0,
2021-08-22 08:00:09.480,1,1.6922386262035622,1441.5347014279625,0.0,
2021-08-22 08:00:09.490,1,1.4458698024970191,1439.3320530770786,0.0,
2021-08-22 08:00:09.500,1,1.5610948953249546,1427.368331413132,0.0,
2021-08-22 08:00:09.510,1,1.6840801877587357,1445.0855768302579,0.0,
2021-08-22 08:00:09.520,1,1.3533292719837695,1429.8369498959146,0.0,
2021-08-22 08:00:09.530,1,1.205786136956779,1422.348609393113,0.0,
2021-08-22 08:00:09.540,1,1.7044723053271582,1435.050637385869,0.0,
2021-08-22 08:00:09.550,1,1.578492529593022,1429.3647275422695,0.0,
2021-08-22 08:00:09.560,1,1.1790752418375037,1450.954054689045,0.0,
2021-08-22 08:00:09.570,1,1.5399478865309033,1440.3824202023159,0.0,
2021-08-22 08:00:09.580,1,1.3536943697342725,1435.037084281463,0.0,
2021-08-22 08:00:09.590,1,1.6530469609668257,1436.089647010113,0.0,
2021-08-22 08:00:09.600,1,1.6483006488790612,1444.0429524131714,0.0,
2021-08-22 08:00:09.610,1,1.1771225134652368,1431.3994760115331,0.0,
2021-08-22 08:00:09.620,1,1.5243620301189431,1450.5424962007785,0.0,
2021-08-22 08:00:09.630,1,1.6048618271615749,1442.2716101357312,0.0,
2021-08-22 08:00:09.640,1,1.6005806909492912,1448.4485856088666,0.0,
2021-08-22 08:00:09.650,1,1.189066997897298,1426.253326392644,0.0,
2021-08-22 08:00:09.660,1,1.2746592202161149,1450.353002114111,0.0,
2021-08-22 08:00:09.670,1,1.266274349027484,1444.4005019877145,0.0,
2021-08-22 08:00:09.680,1,1.5281184445797122,1451.6302853794668,0.0,
2021-08-22 08:00:09.690,1,1.2460842473010174,1431.6093494273348,0.0,
2021-08-22 08:00:09.700,1,1.253440228018596,1458.355608766822,0.0,
2021-08-22 08:00:09.710,1,1.4909495009219131,1442.0434536380099,0.0,
2021-08-22 08:00:09.720,1,1.09559632460568,1443.7241731941197,0.0,
2021-08-22 08:00:09.730,1,1.425458596122875,1440.046112428485,0.0,
2021-08-22 08:00:09.740,1,1.2162388227179242,1447.0296402761014,0.0,
2021-08-22 08:00:09.750,1,1.4073175816183838,1439.5576071448145,0.0,
2021-08-22 08:00:09.760,1,1.2457587123137284,1444.6052303119254,0.0,
2021-08-22 08:00:09.770,1,1.4297461636255342,1443.9190096349628,0.0,
2021-08-22 08:00:09.780,1,1.0848338120716252,1435.3633296052906,0.0,
2021-08-22 08:00:09.790,1,1.168315959356414,1446.072261273897,0.0,
2021-08-22 08:00:09.800,1,1.0149545418830936,1449.8834715414182,0.0,
2021-08-22 08:00:09.810,1,1.0786718253453391,1444.524498344587,0.0,
2021-08-22 08:00:09.820,1,1.1403237825737331,1442.5580113661645,0.0,
2021-08-22 08:00:09.830,1,1.2025528626106765,1447.8789602449615,0.0,
2021-08-22 08:00:09.840,1,1.0449173946343857,1444.0594461159048,0.0,
2021-08-22 08:00:09.850,1,1.2951009073456476,1447.3794990995004,0.0,
2021-08-22 08:00:09.860,1,1.4435746024469598,1437.2599769958813,0.0,
2021-08-22 08:00:09.870,1,1.278570127848922,1432.7800155189166,0.0,
2021-08-22 08:00:09.880,1,1.022763926525828,1444.5210272009815,0.0,
2021-08-22 08:00:09.890,1,1.3375783480398566,1428.841718462499,0.0,
2021-08-22 08:00:09.900,1,1.257499844382186,1428.913148843589,0.0,
2021-08-22 08:00:09.910,1,1.294771078293207,1440.4867578791363,0.0,
2021-08-22 08:00:09.920,1,1.264542119039398,1424.854364140715,0.0,
2021-08-22 08:00:09.930,1,1.4501676791123437,1437.7641448230554,0.0,
2021-08-22 08:00:09.940,1,1.201320111271788,1427.5130153797202,0.0,
2021-08-22 08:00:09.950,1,1.4447130703802122,1428.1154872022614,0.0,
2021-08-22 08:00:09.960,1,1.3000144056272034,1435.4121830507447,0.0,
2021-08-22 08:00:09.970,1,1.528885512477327,1411.3533324148968,0.0,
2021-08-22 08:00:09.980,1,1.4704113840207729,1431.409700107512,0.0,
2021-08-22 08:00:09.990,1,1.1587228787995063,1430.8286572603647,0.0,
2021-08-22 08:00:10.000,1,1.3166674225416537,1416.6551979067149,0.0,
2021-08-22 08:00:10.010,1,1.503825760838261,1438.0052713742302,0.0,
2021-08-22 08:00:10.020,1,1.063790716403854,1441.212911927655,0.0,
2021-08-22 08:00:10.030,1,1.1510792126658114,1430.0192672345493,0.0,
2021-08-22 08:00:10.040,1,1.0928496901123352,1413.1278341448901,0.0,
2021-08-22 08:00:10.050,1,1.1244680029872072,1428.1360284800683,0.0,
2021-08-22 08:00:10.060,1,1.6260667591305804,1418.1160868261761,0.0,
2021-08-22 08:00:10.070,1,1.3567829407923224,1413.0652775250778,0.0,
2021-08-22 08:00:10.080,1,1.3517952285321535,1411.4582391473655,0.0,
2021-08-22 08:00:10.090,1,1.4019473325762242,1423.0413926601175,0.0,
2021-08-22 08:00:10.100,1,1.4408376587530498,1426.4741151762757,0.0,
2021-08-22 08:00:10.110,1,1.2625022748548798,1431.922185085464,0.0,
2021-08-22 08:00:10.120,1,1.6679534786460963,1431.2970099793688,0.0,
2021-08-22 08:00:10.130,1,1.5885944205233478,1403.4017654359961,0.0,
2021-08-22 08:00:10.140,1,1.2549427191877291,1417.9391668890378,0.0,
2021-08-22 08:00:10.150,1,1.6616474426990613,1416.0999026794336,0.0,
2021-08-22 08:00:10.160,1,1.3783874677486097,1431.04010343886,0.0,
2021-08-22 08:00:10.170,1,1.4100005217523566,1437.325350293065,0.0,
2021-08-22 08:00:10.180,1,1.5572677181015933,1426.2634637958856,0.0,
2021-08-22 08:00:10.190,1,1.6427559298341712,1418.3017873062006,0.0,
2021-08-22 08:00:10.200,1,1.457384242312385,1421.764726850017,0.0,
2021-08-22 08:00:10.210,1,1.3840907563825486,1432.0562170209053,0.0,
2021-08-22 08:00:10.220,1,1.55997014323477,1439.733036820541,0.0,
2021-08-22 08:00:10.230,1,1.5802397525204983,1435.7215721096536,0.0,
2021-08-22 08:00:10.240,1,1.5108109014960784,1435.2913093007169,0.0,
2021-08-22 08:00:10.250,1,1.5285193416309593,1437.365933225238,0.0,
2021-08-22 08:00:10.260,1,1.3366877538649211,1442.2258472923688,0.0,
2021-08-22 08:00:10.270,1,1.6401595907437478,1442.4391711964752,0.0,
2021-08-22 08:00:10.280,1,1.6630436216829143,1451.0192498039623,0.0,
2021-08-22 08:00:10.290,1,1.3717704998483096,1435.9618509875365,0.0,
2021-08-22 08:00:10.300,1,1.630450947972674,1433.2924568954502,0.0,
2021-08-22 08:00:10.310,1,1.35698402263276,1445.9673761115207,0.0,
2021-08-22 08:00:10.320,1,1.2484750460700984,1432.9649574737375,0.0,
2021-08-22 08:00:10.330,1,1.33797040970374,1446.6767615009442,0.0,
2021-08-22 08:00:10.340,1,1.5696011998954846,1449.5702077218414,0.0,
2021-08-22 08:00:10.350,1,1.270661760375522,1454.4933870520306,0.0,
2021-08-22 08:00:10.360,1,1.4101084201620149,1460.8489551445225,0.0,
2021-08-22 08:00:10.370,1,1.1384613496463476,1438.6112071131656,0.0,
2021-08-22 08:00:10.380,1,1.4985539340278182,1452.9253582115946,0.0,
2021-08-22 08:00:10.390,1,1.236394627879626,1450.2759317363468,0.0,
2021-08-22 08:00:10.400,1,1.1575434155284163,1450.544167049915,0.0,
2021-08-22 08:00:10.410,1,1.215244284055184,1467.453117397706,0.0,
2021-08-22 08:00:10.420,1,1.2932921875027557,1455.8028299843509,0.0,
2021-08-22 08:00:10.430,1,1.4370978385848354,1466.3164028230165,0.0,
2021-08-22 08:00:10.440,1,1.2306257160310028,1459.3503616856808,0.0,
2021-08-22 08:00:10.450,1,1.506438431053032,1474.9588775224845,0.0,
2021-08-22 08:00:10.460,1,1.1667059716322905,1462.1346939882196,0.0,
2021-08-22 08:00:10.470,1,1.4665690963149225,1463.5606629722395,0.0,
2021-08-22 08:00:10.480,1,1.3504563613111542,1472.849303138816,0.0,
2021-08-22 08:00:10.490,1,0.9935096116981912,1458.9037065422112,0.0,
2021-08-22 08:00:10.500,1,1.1648263959429033,1458.0197877962576,0.0,
2021-08-22 08:00:10.510,1,1.1563485564364429,1475.2026984847394,0.0,
2021-08-22 08:00:10.520,1,1.006148606214998,1468.8242834946846,0.0,
2021-08-22 08:00:10.530,1,1.0562048645766982,1467.3112119078644,0.0,
2021-08-22 08:00:10.540,1,1.4193858686887255,1485.4860473329693,0.0,
2021-08-22 08:00:10.550,1,1.3598528134039716,1457.8308923616864,0.0,
2021-08-22 08:00:10.560,1,1.1401282933895445,1462.136951833037,0.0,
2021-08-22 08:00:10.570,1,1.0651723592869533,1461.7410015111138,0.0,
2021-08-22 08:00:10.580,1,1.1850543540857328,1472.2481705032214,0.0,
2021-08-22 08:00:10.590,1,1.4682501317052412,1456.1253290475229,0.0,
2021-08-22 08:00:10.600,1,1.096707351200962,1468.0402016221924,0.0,
2021-08-22 08:00:10.610,1,1.0605290424806175,1471.5893628653118,0.0,
2021-08-22 08:00:10.620,1,1.4643005801445717,1461.8851728047214,0.0,
2021-08-22 08:00:10.630,1,1.2044596932343172,1462.8476197066973,0.0,
2021-08-22 08:00:10.640,1,1.1722653405526289,1457.0781978364419,0.0,
2021-08-22 08:00:10.650,1,1.3848812332214506,1455.2976566765024,0.0,
2021-08-22 08:00:10.660,1,1.099446882042342,1458.1651510494253,0.0,
2021-08-22 08:00:10.670,1,1.2382095130806647,1461.2185364055194,0.0,
2021-08-22 08:00:10.680,1,1.293059673265057,1479.8085620064785,0.0,
2021-08-22 08:00:10.690,1,1.3043416783016737,1454.5411334556077,0.0,
2021-08-22 08:00:10.700,1,1.2235662201031083,1462.1206261594175,0.0,
2021-08-22 08:00:10.710,1,1.1719368585520162,1457.5699696675938,0.0,
2021-08-22 08:00:10.720,1,1.362720309593208,1447.809665457854,0.0,
2021-08-22 08:00:10.730,1,1.2687669038197888,1453.2340126830525,0.0,
2021-08-22 08:00:10.740,1,1.55931640417964,1458.2976094866654,0.0,
2021-08-22 08:00:10.750,1,1.2733241774499613,1448.1944172876126,0.0,
2021-08-22 08:00:10.760,1,1.1470263116987292,1466.1681479547547,0.0,
2021-08-22 08:00:10.770,1,1.1101643707755764,1462.8376403959594,0.0,
2021-08-22 08:00:10.780,1,1.510276097269574,1465.7491868851525,0.0,
2021-08-22 08:00:10.790,1,1.6546151288055149,1465.7811630190554,0.0,
2021-08-22 08:00:10.800,1,1.2518808933114889,1464.0911806685879,0.0,
